#flt1
CS5DC-050	90	1	P	0	0	P,P	10+,60	1
CS5DC-051	130	0	P	2	8	P,PPC	20,110	1
CS5DC-054	50	0	P	1	2000	CC	20×	1
CS5DC-055	110	1	P	2	0	CC,PCC	40,90+	1
CS5DC-056	210	0	P	2	0	PC,PPC	30+,140	1
CS5DC-057	270	2	P	2	0	PPC,P	190,60×	1
CS5DC-058	70	0	P	1	4	C,P	,20	1
CS5DC-060	220	0	F	3	200	FC,FFC	50+,140	1
CS5DC-061	100	0	F	1	6	C,FFC	20,100	1
CS5DC-062	90	0	F	4	0	C	20	1
CS5DC-063	130	1	F	3	2000c	C,FFC	,170	1
CS5DC-064	100	0	F	4	0	FC,FCCC	30,90	1
CS5DC-065	150	1	F	4	20004	FCC,FCCC	80,180	1
CS5DC-066	220	0	F	2	0	FC,FFC	20+,130	1
CS5DC-067	120	0	F	3	0	CC,FFC	30,110	1
CS5DC-068	60	0	F	1	0	F,FC	10,30	1
CS5DC-069	90	1	F	1	2000	F,FC	30,70×	1
CS5DC-071	160	2	F	2	200	0,FCC	30×,	1
CS5DC-075	140	1	F	2	0	CC,FCC	10+,150	1
CS5DC-076	60	0	D	1	0	C,DC	10,30	1
CS5DC-077	120	1	D	1	20	C,DDC	20,160	1
CS5DC-081	100	0	D	1	200	D,DC	,50+	1
CS5DC-082	80	0	D	2	0	DC	30	1
CS5DC-083	120	1	D	2	0	D,DC	30,120	1
CS5DC-084	120	0	D	2	10	DC,DDC	30,130	1
CS5DC-085	210	0	D	2	10	DC,DDC	50,130	1
CS5DC-086	270	2	D	2	a0005	CC	30+	1
CS5DC-087	60	0	M	1	20004	C,MC	,30	1
CS5DC-088	90	1	M	1	4	MC	50	1
CS5DC-089	150	2	M	2	80005	MCC	120	1
CS5DC-090	140	1	M	4	4	CC,MCC	,120	1
CS5DC-091	120	1	M	2	80001	MCC	90	1
CS5DC-095	220	0	M	3	4	MM,MMM	50,140	1
CS5DC-096	80	0	C	1	200	CC	20+	1
CS5DC-101	70	0	C	1	26	C,C	,30	1
CS5DC-102	70	0	C	1	806	C,C	,30	1
CS5DC-103	70	0	C	1	2000	C	30	1
CS5DC-104	130	1	C	1	0	0,CCC	30×,120	1
CS5DC-106	70	0	C	1	20004	C,C	,30+	1
CS5DC-108	60	0	C	1	0	C	20	1
CS5DC-109	130	1	C	3	20006	C,CC	,60+	1
CS5DC-111	220	0	C	2	80025	CCC	40×	1
CS5DC-154	110	0	W	1	0	C,WC	20,10+	1
CS5DC-158	260	2	G	2	80005	GGC	180	1
CS5DC-159	260	2	W	2	800	WWC,WWC	180,220	1
CS5DC-160	270	2	L	0	30004	LLC,LLLC	190,	1
CS5DC-161	270	2	P	2	0	PPC,P	190,60×	1
CS5DC-162	270	2	D	2	a0005	CC	30+	1
CS5aC-001	60	0	R	1	4	R	10	1
CS5aC-002	90	1	R	2	20004	RC,RRCC	30,100	1
CS5aC-003	170	2	R	3	a0001	RRCC	170	1
CS5aC-004	220	0	R	2	28000	RRC,RRRC	90,180	1
CS5aC-005	280	2	R	2	20204	RRC,RRRC	130+,320	1
CS5aC-006	120	0	R	1	200	R	20+	1
CS5aC-007	60	0	R	1	4	C,C	,10	1
CS5aC-008	90	1	R	1	0	C,CC	20,40	1
CS5aC-009	50	0	R	1	20004	R	30	1
CS5aC-010	80	1	R	1	20004	R,RC	30,50	1
CS5aC-011	150	2	R	1	22000	R,RC	80×,160	1
CS5aC-012	220	0	R	3	10010	RC,RRC	30,90+	1
CS5aC-013	330	2	R	4	90019	RRC	180	1
CS5aC-014	160	0	R	3	200	RCC	70×	1
CS5aC-015	70	0	W	1	0	C	10	1
CS5aC-016	90	1	W	1	2000	C	20+	1
CS5aC-017	60	0	L	1	82001	LCC	50	1
CS5aC-018	120	1	L	1	6010	L,LCC	30,100+	1
CS5aC-019	200	0	L	1	20004	L,LL	,60×	1
CS5aC-020	60	0	L	1	2010	L,CC	10,20	1
CS5aC-021	120	1	L	1	8000	CC,LCC	50,80+	1
CS5aC-022	40	0	L	0	0	L	10	1
CS5aC-023	90	1	L	1	2010	L	30	1
CS5aC-024	150	2	L	1	0	L,L	50×,110	1
CS5aC-025	70	0	L	1	8000	LC	30×	1
CS5aC-026	80	0	L	1	2	C,LCC	,80	1
CS5aC-027	210	0	L	1	0	LC,LLC	50,190	1
CS5aC-028	320	2	L	2	a0004	LL,LLC	60×,240	1
CS5aC-029	60	0	P	2	80001	CCC	20×	1
CS5aC-030	100	1	P	2	80001	PCC	90	1
CS5aC-031	90	0	P	2	0	C,PCC	20,90	1
CS5aC-032	100	0	P	1	14	CC,PCC	,80	1
CS5aC-033	220	0	P	2	24	PC,PPC	50,160	1
CS5aC-034	280	2	P	2	20000	PC,PC	90×,	1
CS5aC-035	150	2	P	1	a0811	PC	90	1
CS5aC-036	210	0	P	2	2014	0,PPC	,120	1
CS5aC-037	260	2	P	2	200	PPC,P	180,	1
CS5aC-038	50	0	P	1	80009	P	10	1
CS5aC-039	80	1	P	1	80009	PC	30	1
CS5aC-040	130	2	P	1	80009	PCC	120	1
CS5aC-041	60	0	P	1	0	C	10	1
CS5aC-042	90	1	P	1	14	P,PC	,50	1
CS5aC-043	70	0	P	1	0	P	10	1
CS5aC-044	90	1	P	1	0	P	30	1
CS5aC-045	160	2	P	2	80025	PCC	160	1
CS5aC-046	130	0	P	2	80001	PCC	70+	1
CS5aC-047	200	0	P	1	22004	P,CCC	30,100	1
CS5aC-048	260	2	P	1	80005	CC	90+	1
CS5aC-049	90	0	P	1	20002	P,CCC	,30+	1
CS5aC-050	50	0	P	1	2000	CC	20×	1
CS5aC-051	110	1	P	2	0	CC,PCC	40,90+	1
CS5aC-052	210	0	P	2	0	PC,PPC	30+,140	1
CS5aC-053	330	2	P	3	80009	PCC	160	1
CS5aC-054	60	0	P	1	2000	P	10×	1
CS5aC-055	110	1	P	1	200	P	50	1
CS5aC-056	70	0	P	1	4	C,P	,20	1
CS5aC-057	70	0	P	1	80001	PP	30	1
CS5aC-058	70	0	P	1	10	P	30	1
CS5aC-059	60	0	P	1	2000	P	30	1
CS5aC-060	110	1	P	2	0	P,PCC	30+,80	1
CS5aC-061	140	1	P	2	80007	CC	40+	1
CS5aC-062	210	0	P	2	a0005	PCC	100	1
CS5aC-063	90	0	F	1	a0005	FC	50	1
CS5aC-064	40	0	D	1	2000	CC	50	1
CS5aC-065	120	1	D	3	20c	D,CCC	,	1
CS5aC-066	40	0	D	0	0	D	10	1
CS5aC-067	70	1	D	0	0	D	30	1
CS5aC-068	130	2	D	0	10	D,CCC	50,	1
CS5aC-069	80	0	D	3	10	D		1
CS5aC-070	130	1	D	3	80011	DCC	90	1
CS5aC-071	50	0	D	1	10	D	10	1
CS5aC-072	90	1	D	1	10	D,DCC	10+,80	1
CS5aC-073	80	0	D	2	2000	0	10×	1
CS5aC-074	130	1	D	2	a10	0,DC	,50	1
CS5aC-075	70	0	D	1	0	D,CC	10,20	1
CS5aC-076	90	1	D	1	2004	D,DCC	,100	1
CS5aC-077	70	0	D	1	0	C,DC	10,30	1
CS5aC-078	120	1	D	1	80401	DC	60	1
CS5aC-079	130	0	D	1	80211	DCC	90	1
CS5aC-080	60	0	D	1	0	C,CC	10,30	1
CS5aC-081	110	1	D	2	80401	CCC	160	1
CS5aC-082	200	0	D	1	a8001	DDC	130	1
CS5aC-083	60	0	D	2	a0005	DD	10+	1
CS5aC-084	170	2	D	2	a0007	DCC	60+	1
CS5aC-085	220	0	D	2	28004	D,DDD	,180	1
CS5aC-086	270	2	D	2	80201	DD	110+	1
CS5aC-087	220	0	N	2	20004	GF,GFFC	70,160+	1
CS5aC-088	70	0	N	1	0	WF	30	1
CS5aC-089	90	1	N	1	0	WF	70	1
CS5aC-090	160	2	N	1	a0001	WF	160	1
CS5aC-091	200	0	N	0	20000	WFC,WFFC	120,	1
CS5aC-092	90	0	C	1	4	C,CCC	,50	1
CS5aC-093	150	0	C	4	80811	CCCC	150	1
CS5aC-094	50	0	C	1	a0001	CC	20	1
CS5aC-095	100	1	C	1	20004	CC,CCC	50,120	1
CS5aC-096	70	0	C	2	22004	C,CC	,20	1
CS5aC-097	130	1	C	3	2000	C,CCC	40×,100	1
CS5aC-098	180	2	C	4	20004	C,CCC	,200	1
CS5aC-099	100	0	C	2	0	CC	30	1
CS5aC-100	70	0	C	1	26	C,C	,30	1
CS5aC-101	60	0	C	1	2000	C	30	1
CS5aC-102	90	1	C	1	0	CC	50	1
CS5aC-103	150	2	C	1	20004	CCC,CCCC	,180	1
CS5aC-104	70	0	C	2	0	CC	30	1
CS5aC-105	120	1	C	2	82003	CCC	100	1
CS5aC-106	220	0	C	2	4	CC,CCC	,130	1
CS5aC-107	280	2	C	2	80005	CCC	200	1
CS5aC-108	120	0	C	1	80005	CCC	100	1
CS5aC-109	60	0	C	1	0	C	20	1
CS5aC-110	130	1	C	3	20006	C,CC	,60+	1
CS5aC-111	220	0	C	2	80025	CCC	40×	1
CS5aC-128	90	0	P	1	20002	P,CCC	,30+	1
CS5aC-129	90	0	F	1	a0005	FC	50	1
CS5aC-130	120	1	C	2	82003	CCC	100	1
CS5aC-131	220	0	R	2	28000	RRC,RRRC	90,180	1
CS5aC-132	220	0	R	2	28000	RRC,RRRC	90,180	1
CS5aC-133	220	0	R	3	10010	RC,RRC	30,90+	1
CS5aC-134	200	0	L	1	20004	L,LL	,60×	1
CS5aC-135	220	0	P	2	24	PC,PPC	50,160	1
CS5aC-136	210	0	P	2	2014	0,PPC	,120	1
CS5aC-137	200	0	P	1	22004	P,CCC	30,100	1
CS5aC-138	210	0	P	2	a0005	PCC	100	1
CS5aC-139	200	0	D	1	a8001	DDC	130	1
CS5aC-140	200	0	D	1	a8001	DDC	130	1
CS5aC-141	220	0	D	2	28004	D,DDD	,180	1
CS5aC-142	220	0	N	2	20004	GF,GFFC	70,160+	1
CS5aC-143	200	0	N	0	20000	WFC,WFFC	120,	1
CS5aC-144	220	0	C	2	4	CC,CCC	,130	1
CS5aC-145	220	0	C	2	4	CC,CCC	,130	1
CS5aC-146	220	0	C	2	80025	CCC	40×	1
CS5aC-152	220	0	R	2	28000	RRC,RRRC	90,180	1
CS5aC-153	320	2	L	2	a0004	LL,LLC	60×,240	1
CS5aC-154	330	2	P	3	80009	PCC	160	1
CS5aC-155	220	0	D	2	28004	D,DDD	,180	1
CS5aC-156	270	2	D	2	80201	DD	110+	1
CS5aC-158	280	2	R	2	20204	RRC,RRRC	130+,320	1
CS5aC-159	330	2	R	4	90019	RRC	180	1
CS5aC-160	280	2	P	2	20000	PC,PC	90×,	1
CS5aC-161	260	2	P	2	200	PPC,P	180,	1
CS5aC-162	260	2	P	1	80005	CC	90+	1
CS5aC-163	270	2	D	2	80201	DD	110+	1
CS5aC-164	280	2	C	2	80005	CCC	200	1
CS5aC-170	280	2	P	2	20000	PC,PC	90×,	1
CS5aC-171	270	2	D	2	80201	DD	110+	1
CS5aC-172	280	2	C	2	80005	CCC	200	1
CS5bC-001	70	0	G	2	0	G,GC	10,20	1
CS5bC-002	100	1	G	3	4	G,GCC	,60	1
CS5bC-003	180	2	G	4	82015	GGCC	130	1
CS5bC-004	150	0	G	3	80013	GGC	90	1
CS5bC-005	50	0	G	1	0	GC	30	1
CS5bC-006	80	1	G	2	8	GC	30	1
CS5bC-007	150	2	G	2	2008	GC,GCC	50,90	1
CS5bC-008	50	0	G	1	4	0,G	,10	1
CS5bC-009	90	1	G	1	6	0,0	,50	1
CS5bC-010	80	0	G	1	2000	CC	30+	1
CS5bC-011	60	0	G	0	0	G	20	1
CS5bC-012	120	1	G	0	0	G,CC	30,40+	1
CS5bC-013	60	0	G	1	4	G,GGG	10,	1
CS5bC-014	80	1	G	3	2000	G,GC	,30	1
CS5bC-015	130	2	G	1	8000b	GC	70	1
CS5bC-016	80	1	G	3	0	G,CC	,20	1
CS5bC-017	140	2	G	1	210	CC,GCC	,110	1
CS5bC-018	50	0	G	1	0	G	20	1
CS5bC-019	110	1	G	1	10	G,G	30,130	1
CS5bC-020	70	0	G	1	10	G		1
CS5bC-021	120	1	G	1	10	G,GC	30,60	1
CS5bC-022	80	0	G	2	0	G,GC	10,20	1
CS5bC-023	100	1	G	3	80005	GCC	50	1
CS5bC-024	190	2	G	4	0	GC,GCCC	50×,160	1
CS5bC-025	60	0	G	1	0	CC	20	1
CS5bC-026	110	1	G	2	20008	CC,GCC	30+,80	1
CS5bC-027	110	1	G	0	0	CC,CCC	30+,80	1
CS5bC-028	50	0	G	1	4	G,CC	,20	1
CS5bC-029	120	1	G	1	0	G,GCC	60×,90	1
CS5bC-030	190	0	G	1	0	G,GC	30,60+	1
CS5bC-031	250	2	G	1	80009	GC	120+	1
CS5bC-032	210	0	G	1	8	C,GCC	,120	1
CS5bC-033	270	2	G	0	24	GCC,G	190,60×	1
CS5bC-034	50	0	G	1	0	C,CC	10,20	1
CS5bC-035	120	1	G	1	4	0,CC	,50	1
CS5bC-036	50	0	G	1	0	GC	30	1
CS5bC-037	80	1	G	2	0	GC	30	1
CS5bC-038	110	2	G	1	a0005	CC	30+	1
CS5bC-039	70	0	W	2	2000c	C,W	,	1
CS5bC-040	120	1	W	3	10	C,CC	20,	1
CS5bC-041	190	0	W	0	0	CC,WW	50,50×	1
CS5bC-042	60	0	W	2	10	CC,WCC	20,40	1
CS5bC-043	90	1	W	3	0	CC,WCC	30,50	1
CS5bC-044	180	2	W	4	20004	WCC,WWCC	80,170	1
CS5bC-045	110	0	W	1	20004	C,WWC	,100	1
CS5bC-047	70	0	W	1	2006	C,CC	,30	1
CS5bC-048	70	0	W	2	0	C,CCC	10,30	1
CS5bC-049	170	0	W	1	80005	WCC	120	1
CS5bC-050	220	0	W	2	10004	W,WWC	,200	1
CS5bC-051	280	2	W	2	a0005	WW	60+	1
CS5bC-052	70	0	W	1	80001	W	20	1
CS5bC-053	50	0	W	1	4	0,W	,10	1
CS5bC-054	110	1	W	1	20004	0,W	20×,70	1
CS5bC-055	70	0	W	2	0	WCC	40	1
CS5bC-056	140	1	W	3	b0001	WWCC	100+	1
CS5bC-057	70	0	F	2	10	0		1
CS5bC-058	150	1	F	2	10	FC,FFC	50,80+	1
CS5bC-059	220	0	F	3	200	FC,FFC	50+,140	1
CS5bC-060	330	2	F	3	200	FC,FFC	80+,240	1
CS5bC-061	100	0	F	3	0	FCC	70	1
CS5bC-062	120	1	F	3	0	F,FCCC	30,120	1
CS5bC-063	190	2	F	4	20000	F,FCCC	50+,180	1
CS5bC-064	110	0	F	2	80201	FF	90	1
CS5bC-065	60	0	F	1	2000	F	10×	1
CS5bC-066	120	1	F	2	2010	FF	50×	1
CS5bC-067	90	0	F	4	0	C	20	1
CS5bC-068	90	1	F	2	2000	F,FF	20,40+	1
CS5bC-069	170	2	F	2	0	F,FF	60,240	1
CS5bC-070	110	1	F	2	20800	CC,FCC	30+,80	1
CS5bC-071	130	1	F	3	2000c	C,FFC	,170	1
CS5bC-072	60	0	F	1	0	FF	50	1
CS5bC-073	120	1	F	2	a0205	FF	10+	1
CS5bC-074	210	0	F	2	20004	CC,FCC	50,120	1
CS5bC-075	270	2	F	2	0	FCC,FC	120+,70×	1
CS5bC-076	220	0	F	2	0	FC,FFC	20+,130	1
CS5bC-077	230	0	F	3	2010	F,FCC	20+,90+	1
CS5bC-078	120	0	F	3	0	CC,FFC	30,110	1
CS5bC-079	90	0	F	1	22004	F	30	1
CS5bC-080	90	0	F	1	80001	FC	50	1
CS5bC-081	100	0	F	1	0	F,FCC	10+,80	1
CS5bC-082	140	1	F	2	2000	CC,FF	,120	1
CS5bC-083	210	0	F	2	20004	F,FFC	40,150	1
CS5bC-084	270	2	F	2	20000	FC,F	120,30×	1
CS5bC-085	60	0	M	1	20004	C,MC	,30	1
CS5bC-086	90	1	M	1	4	MC	50	1
CS5bC-087	150	2	M	2	80005	MCC	120	1
CS5bC-088	170	0	M	4	20004	C,MMC	20,60+	1
CS5bC-089	100	1	M	3	2000	MC,MMC	30,100	1
CS5bC-090	160	2	M	4	80001	MMC	180	1
CS5bC-091	110	1	M	2	20000	CC,MCC	30+,90	1
CS5bC-092	60	0	M	1	2010	MC	20	1
CS5bC-093	130	1	M	3	0	CC,MCC	30,40+	1
CS5bC-094	140	1	M	4	4	CC,MCC	,120	1
CS5bC-095	220	0	M	2	20004	C,MMMC	,180	1
CS5bC-096	280	2	M	3	0	C,MMMMC	40+,220	1
CS5bC-097	140	0	M	4	0	CC,MMC	30,80+	1
CS5bC-098	50	0	M	1	0	M,MC	10,20	1
CS5bC-099	90	1	M	2	0	M,MCC	20,70	1
CS5bC-100	150	2	M	3	82001	MCC	90+	1
CS5bC-101	60	0	M	1	0	M	30	1
CS5bC-102	120	1	M	2	200	M,MCC	30+,90	1
CS5bC-103	220	0	M	3	4	MM,MMM	50,140	1
CS5bC-104	330	2	M	4	0	MMM	160+	1
CS5bC-105	60	0	N	2	0	C,WM	10,30	1
CS5bC-106	90	1	N	3	0	0,WM	,40	1
CS5bC-107	160	2	N	3	80001	WMC	140	1
CS5bC-108	60	0	C	1	0	C,C	,10	1
CS5bC-109	90	1	C	1	22004	C,CC	,50	1
CS5bC-110	230	0	C	3	80001	CCCC	260	1
CS5bC-111	60	0	C	1	82001	CC	30	1
CS5bC-112	110	1	C	2	a0001	CCC	80	1
CS5bC-113	210	0	C	2	88005	CCC	30+	1
CS5bC-129	50	0	G	1	4	0,G	,10	1
CS5bC-130	70	0	W	1	80001	W	20	1
CS5bC-131	150	2	M	2	80005	MCC	120	1
CS5bC-132	160	2	N	3	80001	WMC	140	1
CS5bC-133	190	0	G	1	0	G,GC	30,60+	1
CS5bC-134	210	0	G	1	8	C,GCC	,120	1
CS5bC-135	190	0	W	0	0	CC,WW	50,50×	1
CS5bC-136	170	0	W	1	80005	WCC	120	1
CS5bC-137	170	0	W	1	80005	WCC	120	1
CS5bC-138	220	0	W	2	10004	W,WWC	,200	1
CS5bC-139	220	0	W	2	10004	W,WWC	,200	1
CS5bC-140	220	0	F	3	200	FC,FFC	50+,140	1
CS5bC-141	220	0	F	3	200	FC,FFC	50+,140	1
CS5bC-142	210	0	F	2	20004	CC,FCC	50,120	1
CS5bC-143	220	0	F	2	0	FC,FFC	20+,130	1
CS5bC-144	230	0	F	3	2010	F,FCC	20+,90+	1
CS5bC-145	210	0	F	2	20004	F,FFC	40,150	1
CS5bC-146	220	0	M	2	20004	C,MMMC	,180	1
CS5bC-147	220	0	M	2	20004	C,MMMC	,180	1
CS5bC-148	220	0	M	3	4	MM,MMM	50,140	1
CS5bC-149	230	0	C	3	80001	CCCC	260	1
CS5bC-150	210	0	C	2	88005	CCC	30+	1
CS5bC-157	170	0	W	1	80005	WCC	120	1
CS5bC-158	270	2	F	2	0	FCC,FC	120+,70×	1
CS5bC-159	250	2	G	1	80009	GC	120+	1
CS5bC-160	270	2	G	0	24	GCC,G	190,60×	1
CS5bC-161	280	2	W	2	a0005	WW	60+	1
CS5bC-162	330	2	F	3	200	FC,FFC	80+,240	1
CS5bC-163	270	2	F	2	0	FCC,FC	120+,70×	1
CS5bC-164	270	2	F	2	20000	FC,F	120,30×	1
CS5bC-165	280	2	M	3	0	C,MMMMC	40+,220	1
CS5bC-166	330	2	M	4	0	MMM	160+	1
CS5bC-172	270	2	G	0	24	GCC,G	190,60×	1
CS5bC-173	280	2	W	2	a0005	WW	60+	1
CS5bC-174	280	2	M	3	0	C,MMMMC	40+,220	1
CS6.1C-002	60	0	F	1	2	F,FCC	,30	1
CS6.1C-013	190	0	W	0	0	CC,WW	50,50×	1
CS6.1C-014	200	0	P	1	22004	P,CCC	30,100	1
CS6.1C-015	210	0	P	2	a0005	PCC	100	1
CS6.1C-016	200	0	N	0	20000	WFC,WFFC	120,	1
CS6.1C-021	280	2	W	2	a0005	WW	60+	1
CS6.1C-022	280	2	M	3	0	C,MMMMC	40+,220	1
CS6.1C-023	280	2	N	2	40004	GPC,GP	280,	1
CS6.1C-024	280	2	C	2	80005	CCC	200	1
CS6.5C-001	240	0	G	3	2004	G,CCC	,	1
CS6.5C-002	50	0	G	1	8	G	10	1
CS6.5C-003	80	1	G	2	4	G	30	1
CS6.5C-004	160	2	G	2	40004	G,G	50,210	1
CS6.5C-005	90	0	G	1	810	G,CC	,40	1
CS6.5C-006	110	1	G	2	4	C,GCC	,120	1
CS6.5C-007	230	0	G	4	80209	GGC	130	1
CS6.5C-008	110	0	G	2	c	CC,GCC	30,90	1
CS6.5C-009	70	0	R	2	20004	R,RRC	,50	1
CS6.5C-010	130	1	R	3	40000	R,RRC	30,220	1
CS6.5C-011	120	0	R	2	80001	CCC	90	1
CS6.5C-012	210	0	R	2	40010	R,RRC	,120	1
CS6.5C-013	190	0	W	1	0	0,WCC	10+,110	1
CS6.5C-014	240	2	W	1	80000	WCC,0	160,70×	1
CS6.5C-015	120	0	W	2	80001	WWC	110	1
CS6.5C-016	30	0	W	1	4	C,W	,10	1
CS6.5C-017	130	1	W	2	10	W,WC	,60	1
CS6.5C-018	140	0	W	3	4	C,WWWC	,	1
CS6.5C-019	110	1	W	1	0	W,WWC	30,120	1
CS6.5C-020	130	0	W	1	a0003	WWC		1
CS6.5C-021	70	0	L	1	0	L	20+	1
CS6.5C-022	120	1	L	1	0	C,LLC	40+,120	1
CS6.5C-023	190	0	L	1	e8003	LL	40+	1
CS6.5C-024	250	2	L	1	e8003	LL	80+	1
CS6.5C-025	90	0	L	2	80201	L		1
CS6.5C-026	100	0	P	2	80201	CC	10+	1
CS6.5C-027	180	0	P	1	10	P,CCC	30,	1
CS6.5C-028	250	2	P	1	82000	P,CCC	70×,	1
CS6.5C-029	60	0	P	1	4	P	10	1
CS6.5C-030	80	1	P	2	a0003	PC	30	1
CS6.5C-031	150	2	P	2	a0003	PC	120	1
CS6.5C-032	80	0	P	1	40200	C,P	20,	1
CS6.5C-033	120	0	P	1	204	P,PPC	,110	1
CS6.5C-034	60	0	P	1	0	P,CC	10,20	1
CS6.5C-035	90	1	P	1	80005	PCC	80	1
CS6.5C-036	60	0	P	1	10	C,L	10,60	1
CS6.5C-037	200	0	P	2	4	P,PCC	,80	1
CS6.5C-038	320	2	P	2	80215	PCC	150	1
CS6.5C-039	60	0	D	1	4	C,D	,10	1
CS6.5C-040	120	1	D	2	2	C,DCC	,120	1
CS6.5C-041	70	0	D	1	200	C,D	,	1
CS6.5C-042	60	0	D	1	0	L		1
CS6.5C-043	50	0	M	1	4	M		1
CS6.5C-044	90	1	M	3	2000	MCC	80×	1
CS6.5C-045	160	2	M	3	80005	MCC	130	1
CS6.5C-046	80	0	M	2	2000	L	10	1
CS6.5C-047	90	0	M	1	8010	M,MCC	20,60+	1
CS6.5C-048	130	0	M	2	0	M,MCC	20+,100	1
CS6.5C-049	130	0	M	2	80001	MMC	100+	1
CS6.5C-050	70	0	N	2	2000	CC	30×	1
CS6.5C-051	100	1	N	2	2010	CC,WLC	30,80	1
CS6.5C-052	160	2	N	2	4	CCC,WLCC	80,180	1
CS6.5C-053	90	0	N	1	20004	G,GF	20,70	1
CS6.5C-054	220	0	N	3	20000	C,GGR	,130	1
CS6.5C-055	280	2	N	3	a0005	GGR		1
CS6.5C-056	50	0	C	1	80005	CC	20	1
CS6.5C-057	60	0	C	1	0	C,C	,10	1
CS6.5C-058	90	1	C	1	48000	C	20×	1
CS6.5C-059	150	2	C	2	4	CC,CCC	,130	1
CS6.5C-060	70	0	C	1	4	C,CC	,30	1
CS6.5C-061	70	0	C	0	20002	C,C	,10	1
CS6.5C-073	240	0	G	3	2004	G,CCC	,	1
CS6.5C-074	230	0	G	4	80209	GGC	130	1
CS6.5C-075	210	0	R	2	40010	R,RRC	,120	1
CS6.5C-076	190	0	W	1	0	0,WCC	10+,110	1
CS6.5C-077	190	0	L	1	e8003	LL	40+	1
CS6.5C-078	190	0	L	1	e8003	LL	40+	1
CS6.5C-079	180	0	P	1	10	P,CCC	30,	1
CS6.5C-080	180	0	P	1	10	P,CCC	30,	1
CS6.5C-081	220	0	N	3	20000	C,GGR	,130	1
CS6.5C-082	220	0	N	3	20000	C,GGR	,130	1
CS6.5C-085	320	2	P	2	80215	PCC	150	1
CS6.5C-089	240	2	W	1	80000	WCC,0	160,70×	1
CS6.5C-090	250	2	P	1	82000	P,CCC	70×,	1
CS6.5C-091	280	2	N	3	a0005	GGR		1
CS6aC-001	210	0	G	1	2000	G,GGC	40×,	1
CS6aC-002	50	0	G	1	2000	C	10×	1
CS6aC-003	70	1	G	1	10	GC	20	1
CS6aC-004	120	2	G	1	2000	GC	80×	1
CS6aC-005	60	0	G	1	0	G	20	1
CS6aC-006	90	1	G	0	2004	G,GC	30,70	1
CS6aC-007	80	0	G	2	0	C,GGC	10,60	1
CS6aC-008	150	1	G	4	8	GC,GGC	50,130	1
CS6aC-009	80	0	G	1	20004	C	10	1
CS6aC-010	60	0	G	1	0	GC	30	1
CS6aC-011	90	1	G	1	80001	GC	50	1
CS6aC-012	40	0	G	1	0	CC	20	1
CS6aC-013	90	1	G	2	20000	CC	10+	1
CS6aC-014	70	0	G	1	0	C,CCC	,70	1
CS6aC-015	130	1	G	0	0	C,GGC	20,160	1
CS6aC-016	110	0	G	1	80019	GGC	100	1
CS6aC-017	50	0	G	1	0	G	10	1
CS6aC-018	110	1	G	1	0	CC,GCC	,100	1
CS6aC-019	200	0	G	2	2	0,GGC	,130	1
CS6aC-020	260	2	G	1	80005	GGC	130+	1
CS6aC-021	50	0	G	1	0	C	10	1
CS6aC-022	90	1	G	3	a0011	GC	50	1
CS6aC-023	110	0	G	2	4	C,GC	,50	1
CS6aC-024	110	0	G	1	8	C,GC	20+,50	1
CS6aC-025	70	0	G	2	0	C	10	1
CS6aC-026	120	1	G	3	80001	GGC	150	1
CS6aC-027	140	0	G	2	80009	GCC	90	1
CS6aC-028	120	0	G	1	2004	G,GG	,70×	1
CS6aC-029	70	0	R	1	2000	R	10+	1
CS6aC-030	110	1	R	1	10	C,RC	,120	1
CS6aC-031	90	0	R	3	0	C,RC	10,20	1
CS6aC-032	140	1	R	3	20004	C,RRC	30,100+	1
CS6aC-033	70	0	R	1	0	RC	50	1
CS6aC-034	100	1	R	1	a0001	RC	60	1
CS6aC-035	90	0	R	2	0	CC,RRC	20,70	1
CS6aC-036	140	1	R	3	0	CC,RRC	50,120+	1
CS6aC-037	230	0	R	3	80007	RC	20+	1
CS6aC-038	70	0	R	1	20004	R,RR	20,40	1
CS6aC-039	210	0	R	1	4	R,RCC	20,90+	1
CS6aC-040	260	2	R	2	20000	RCC,R	40+,30×	1
CS6aC-041	80	0	R	3	0	R	20	1
CS6aC-042	130	1	R	2	0	R,RC	40,120	1
CS6aC-043	220	0	R	2	2004	R,RRC	,200	1
CS6aC-044	60	0	R	1	4	C,R	,10	1
CS6aC-045	90	1	R	1	20000	R,CC	30,60×	1
CS6aC-046	150	2	R	2	20000	C,CC	60×,50×	1
CS6aC-047	80	1	R	1	0	R	30	1
CS6aC-048	140	2	R	1	200	R,R	,80+	1
CS6aC-049	130	0	R	3	0	CC,RRC	30,80+	1
CS6aC-050	70	0	R	2	200	R,RR	10,20×	1
CS6aC-051	80	1	R	2	8	RR,RRR	40,70	1
CS6aC-052	170	2	R	3	20004	R,RR	,180	1
CS6aC-053	70	0	R	1	4	C,R	,10	1
CS6aC-054	120	1	R	1	10	C,RC	20,60	1
CS6aC-055	80	0	L	2	2010	L,LC	,30	1
CS6aC-056	140	1	L	3	200	L,LLC	30+,	1
CS6aC-057	120	0	L	2	80001	LLC	110	1
CS6aC-058	60	0	L	1	0	L,LL	10,20	1
CS6aC-059	120	1	L	2	20004	L,LLC	30,160	1
CS6aC-060	200	0	L	1	80007	LC	20+	1
CS6aC-061	60	0	L	1	0	L	30	1
