#dtl1
CS3.5C-022	特性: 海洋搜索\n如果这只宝可梦在战斗场上的话，则在自己的回合可以使用1次。查看自己牌库上方6张卡牌。选择其中1张宝可梦，在给对手看过之后，加入手牌。将剩余的卡牌放回牌库并重洗牌库。\n\n【水】 飞溅 30\n\n\n		L×2		Narumi Sato	怒炎灼天	C		E	Manaphy
CSVE2C-038	特性: 海洋搜索\n如果这只宝可梦在战斗场上的话，则在自己的回合可以使用1次。查看自己牌库上方6张卡牌。选择其中1张宝可梦，在给对手看过之后，加入手牌。将剩余的卡牌放回牌库并重洗牌库。\n\n【水】 飞溅 30\n\n\n		L×2		Narumi Sato	对战派对 耀梦	无标记		E	Manaphy
CS5bC-052	特性: 浪花水帘\n只要这只宝可梦在场上，自己所有的备战宝可梦，不会受到对手招式的伤害。\n\n【水】 泼水 20\n\n\n		L×2		HYOGONOSUKE	勇魅群星 勇	U		F	Manaphy
CS5bC-130	特性: 浪花水帘\n只要这只宝可梦在场上，自己所有的备战宝可梦，不会受到对手招式的伤害。\n\n【水】 泼水 20\n\n\n		L×2		Taira Akitsu	勇魅群星 勇	AR		F	Manaphy
CSVM1aC-004	特性: 浪花水帘\n只要这只宝可梦在场上，自己所有的备战宝可梦，不会受到对手招式的伤害。\n\n【水】 泼水 20\n\n\n		L×2		HYOGONOSUKE	大师战略卡组构筑套装 喷火龙ex	无标记		F	Manaphy
CSVM1bC-002	特性: 浪花水帘\n只要这只宝可梦在场上，自己所有的备战宝可梦，不会受到对手招式的伤害。\n\n【水】 泼水 20\n\n\n		L×2		HYOGONOSUKE	大师战略卡组构筑套装 沙奈朵ex	无标记		F	Manaphy
CSZC-005	特性: 浪花水帘\n只要这只宝可梦在场上，自己所有的备战宝可梦，不会受到对手招式的伤害。\n\n【水】 泼水 20\n\n\n		L×2		HYOGONOSUKE	收藏周边礼盒 百变宝盒	无标记		F	Manaphy
SSP-146	【水】 牵引海流 \n查看对手的手牌，选择其中最多2张【基础】宝可梦，放于对手的备战区。\n\n【水】 水流子弹 40\n给对手的1只备战宝可梦，也造成20点伤害。[备战宝可梦不计算弱点、抗性。]\n\n		L×2		NC Empire		无标记		F	Manaphy
CSM1DC-154	【恶】 催眠波动 30\n对手的战斗宝可梦陷入【睡眠】状态。\n\n【恶】 黑暗突袭 80+\n如果对手已经使用了GX招式的话，则追加造成80点伤害。\n\n		F×2	P-20	Hitoshi Ariga	起始卡组 横空出世GX	无标记		A	Darkrai
CS1bC-068	特性: 黑暗防守\n如果这只宝可梦身上附有【恶】能量的话，则这只宝可梦所受到的招式的伤害「-20」。\n\n 暗之螺旋 60+\n追加造成这只宝可梦身上附有的【恶】能量数量×20点伤害。\n\n		G×2		nagimiso	极巨争锋 焰	R		D	Darkrai
CS2DaC-034	【恶】 暗黑利刃 90\n\n\n		G×2		Uta	宝可梦卡牌 家庭组合	无标记		E	Darkrai
CS4DaC-270	【恶】 暗黑利刃 90\n\n\n		G×2		Uta	起始卡组100	无标记		E	Darkrai
CS5DC-084	【恶】 恶梦 30\n使对手的战斗宝可梦陷入【睡眠】状态。\n\n【恶】【恶】 漆黑之刃 130\n在下一个自己的回合，这只宝可梦无法使用招式。\n\n		G×2		Shin Nagasawa	起始卡组 勇魅群星V	无标记		F	Darkrai
CSVE2C-092	【恶】 恶梦 30\n使对手的战斗宝可梦陷入【睡眠】状态。\n\n【恶】【恶】 漆黑之刃 130\n在下一个自己的回合，这只宝可梦无法使用招式。\n\n		G×2		Shin Nagasawa	对战派对 耀梦	无标记		F	Darkrai
CSVH2C-019	【恶】 恶梦 30\n使对手的战斗宝可梦陷入【睡眠】状态。\n\n【恶】【恶】 漆黑之刃 130\n在下一个自己的回合，这只宝可梦无法使用招式。\n\n		G×2		Shin Nagasawa	嗨皮组合 路卡利欧&甲贺忍蛙&藏玛然特&獒教父	无标记		F	Darkrai
CBB3C-1001	【恶】 黑色微寐 20\n令对手的战斗宝可梦陷入【睡眠】状态。\n\n【恶】【恶】 暗夜旋风 120\n将这只宝可梦身上附着的所有能量，以任意方式转附于备战宝可梦身上。\n\n		G×2		Bun Toujo	宝石包 VOL.3	●		G	Darkrai
CBB3C-1002	【恶】 黑色微寐 20\n令对手的战斗宝可梦陷入【睡眠】状态。\n\n【恶】【恶】 暗夜旋风 120\n将这只宝可梦身上附着的所有能量，以任意方式转附于备战宝可梦身上。\n\n		G×2		Bun Toujo	宝石包 VOL.3	●		G	Darkrai
CBB3C-1003	【恶】 黑色微寐 20\n令对手的战斗宝可梦陷入【睡眠】状态。\n\n【恶】【恶】 暗夜旋风 120\n将这只宝可梦身上附着的所有能量，以任意方式转附于备战宝可梦身上。\n\n		G×2		Bun Toujo	宝石包 VOL.3	◆		G	Darkrai
CBB3C-1004	【恶】 黑色微寐 20\n令对手的战斗宝可梦陷入【睡眠】状态。\n\n【恶】【恶】 暗夜旋风 120\n将这只宝可梦身上附着的所有能量，以任意方式转附于备战宝可梦身上。\n\n		G×2		Bun Toujo	宝石包 VOL.3	◆		G	Darkrai
CBB3C-1005	【恶】 黑色微寐 20\n令对手的战斗宝可梦陷入【睡眠】状态。\n\n【恶】【恶】 暗夜旋风 120\n将这只宝可梦身上附着的所有能量，以任意方式转附于备战宝可梦身上。\n\n		G×2		Bun Toujo	宝石包 VOL.3	★		G	Darkrai
CBB3C-1006	【恶】 黑色微寐 20\n令对手的战斗宝可梦陷入【睡眠】状态。\n\n【恶】【恶】 暗夜旋风 120\n将这只宝可梦身上附着的所有能量，以任意方式转附于备战宝可梦身上。\n\n		G×2		Bun Toujo	宝石包 VOL.3	★★		G	Darkrai
CSV5C-084	【恶】 黑色微寐 20\n令对手的战斗宝可梦陷入【睡眠】状态。\n\n【恶】【恶】 暗夜旋风 120\n将这只宝可梦身上附着的所有能量，以任意方式转附于备战宝可梦身上。\n\n		G×2		Bun Toujo	黑晶炽诚	R		G	Darkrai
CBB3C-1007	【恶】 暗之风 40\n\n\n【恶】【恶】 暗夜冲击 110\n\n\n		G×2		5ban Graphics	宝石包 VOL.3	★	ex	H	Darkrai ex
CSVSC-034	【恶】 暗之风 40\n\n\n【恶】【恶】 暗夜冲击 110\n\n\n		G×2		5ban Graphics	对战学院	无标记	ex	H	Darkrai ex
CSM1bC-086	特性: 复原\n如果这张卡牌在弃牌区的话，则在自己的回合可以使用1次。将这张卡牌放于备战区。然后，将自己弃牌区中的1张【恶】能量，附着于这张卡牌身上。\n\n【恶】【恶】 暗之裂缝 130\n这个招式的伤害不计算抗性。\n\n【恶】【恶】 终焉GX \n如果对手的战斗宝可梦处于特殊状态的话，使其【昏厥】。[对战中，己方的GX招式只能使用1次。]\n\n		F×2	P-20	PLANETA	横空出世 苍	RR	GX	A	Darkrai-GX
CSM1bC-169	特性: 复原\n如果这张卡牌在弃牌区的话，则在自己的回合可以使用1次。将这张卡牌放于备战区。然后，将自己弃牌区中的1张【恶】能量，附着于这张卡牌身上。\n\n【恶】【恶】 暗之裂缝 130\n这个招式的伤害不计算抗性。\n\n【恶】【恶】 终焉GX \n如果对手的战斗宝可梦处于特殊状态的话，使其【昏厥】。[对战中，己方的GX招式只能使用1次。]\n\n		F×2	P-20	5ban Graphics	横空出世 苍	SR	GX	A	Darkrai-GX
CSM1bC-189	特性: 复原\n如果这张卡牌在弃牌区的话，则在自己的回合可以使用1次。将这张卡牌放于备战区。然后，将自己弃牌区中的1张【恶】能量，附着于这张卡牌身上。\n\n【恶】【恶】 暗之裂缝 130\n这个招式的伤害不计算抗性。\n\n【恶】【恶】 终焉GX \n如果对手的战斗宝可梦处于特殊状态的话，使其【昏厥】。[对战中，己方的GX招式只能使用1次。]\n\n		F×2	P-20	5ban Graphics	横空出世 苍	SSR	GX	A	Darkrai-GX
CS5DC-085	【恶】 暗之风 50\n\n\n【恶】【恶】 暗黑洞 130\n使对手的战斗宝可梦陷入【睡眠】状态。\n\n		G×2		takuyoa	起始卡组 勇魅群星V	无标记	V	F	Darkrai V
CS5DC-086	特性: 星耀深渊\n在自己的回合可以使用。选择自己弃牌区中最多2张物品，在给对手看过之后，加入手牌。[对战中，己方的VSTAR力量只能使用1次。]\n\n 恶之波动 30+\n追加造成自己场上宝可梦身上附有的【恶】能量数量×30点伤害。\n\n	达克莱伊V	G×2		5ban Graphics	起始卡组 勇魅群星V	无标记	V	F	Darkrai VSTAR
CS5DC-162	特性: 星耀深渊\n在自己的回合可以使用。选择自己弃牌区中最多2张物品，在给对手看过之后，加入手牌。[对战中，己方的VSTAR力量只能使用1次。]\n\n 恶之波动 30+\n追加造成自己场上宝可梦身上附有的【恶】能量数量×30点伤害。\n\n	达克莱伊V	G×2		Pani Kobayashi	起始卡组 勇魅群星V	无标记	V	F	Darkrai VSTAR
CSM1bC-087	特性: 梦魇之星\n在自己的回合，当将这张卡牌从手牌使出放于备战区时，可使用1次。将自己手牌中的2张【恶】能量，附着于这只宝可梦身上。\n\n【恶】【恶】【恶】【恶】 深渊沉眠 120\n使对手的战斗宝可梦陷入【睡眠】状态。因这个【睡眠】而抛掷的硬币次数变为2次，只要不是全为正面就不会恢复。\n\n		F×2	P-20	Naoki Saito	横空出世 苍	PR	Prism Star	B	Darkrai Prism Star
CSM1DC-016	【草】 上下拍打 \n将自己的手牌全部放回牌库并重洗牌库。然后，从牌库上方抽取6张卡牌。\n\n【草】 卷土重来 30+\n在上一个对手的回合，如果因为招式的伤害，而导致自己的宝可梦【昏厥】的话，则追加造成90点伤害。\n\n		R×2		Mizue	起始卡组 横空出世GX	无标记		A	Shaymin
CSMPaC-007	【草】 上下拍打 \n将自己的手牌全部放回牌库并重洗牌库。然后，从牌库上方抽取6张卡牌。\n\n【草】 卷土重来 30+\n在上一个对手的回合，如果因为招式的伤害，而导致自己的宝可梦【昏厥】的话，则追加造成90点伤害。\n\n		R×2		Mizue	对战派对组合 草	无标记		A	Shaymin
CSM1DC-214	 呼朋引伴 \n将自己牌库中最多2张【基础】宝可梦，放于备战区。并重洗牌库。\n\n 滑翔 20\n\n\n		L×2	F-20	kirisAki	起始卡组 横空出世GX	无标记		B	Shaymin
CSM2DC-220	 呼朋引伴 \n将自己牌库中最多2张【基础】宝可梦，放于备战区。并重洗牌库。\n\n 滑翔 20\n\n\n		L×2	F-20	kirisAki	起始卡组 交相辉映GX	无标记		B	Shaymin
SMP-001	 招手 0\n将自己牌库中，属性各不同的【基础】宝可梦最多3张，放于备战区。并重洗牌库。\n\n【草】 芳香催眠 30\n使对手的战斗宝可梦陷入【睡眠】状态。\n\n		R×2		Mizue		无标记		B	Shaymin
CS2aC-014	【草】 寄生种子 20\n回复这只宝可梦「20」点HP。\n\n【草】 花朵搬运 \n抛掷1次硬币如果为正面，则将对手的战斗宝可梦，以及放于其身上的所有卡牌，反面朝上重洗，放回对手的牌库下方。\n\n		R×2		Shibuzoh.	浓墨重彩 黎	R		D	Shaymin
CS3DC-119	 报恩 10\n若希望，可从牌库上方抽取卡牌，直到自己的手牌数量变为6张为止。\n\n 冲天回转 30\n将这只宝可梦，以及放于其身上的所有卡牌，放回手牌。\n\n		L×2	F-30	Megumi Mizutani	起始卡组 洪荒演武V	无标记		E	Shaymin
CS4DaC-348	 报恩 10\n若希望，可从牌库上方抽取卡牌，直到自己的手牌数量变为6张为止。\n\n 冲天回转 30\n将这只宝可梦，以及放于其身上的所有卡牌，放回手牌。\n\n		L×2	F-30	Megumi Mizutani	起始卡组100	无标记		E	Shaymin
CSVE2C-128	 报恩 10\n若希望，可从牌库上方抽取卡牌，直到自己的手牌数量变为6张为止。\n\n 冲天回转 30\n将这只宝可梦，以及放于其身上的所有卡牌，放回手牌。\n\n		L×2	F-30	Megumi Mizutani	对战派对 耀梦	无标记		E	Shaymin
CSVH1C-033	 报恩 10\n若希望，可从牌库上方抽取卡牌，直到自己的手牌数量变为6张为止。\n\n 冲天回转 30\n将这只宝可梦，以及放于其身上的所有卡牌，放回手牌。\n\n		L×2	F-30	Megumi Mizutani	嗨皮组合 皮卡丘&皮皮&草苗龟&索财灵	无标记		E	Shaymin
CS5DC-012	 晴朗礼物 \n这个招式，只有在后攻玩家的最初回合才可使用。选择自己牌库中任意卡牌最多3张，加入手牌。并重洗牌库。\n\n【草】 活蹦乱跳 30\n\n\n		R×2		Kouki Saitou	起始卡组 勇魅群星V	无标记		F	Shaymin
CS6aC-111	 拾花 \n选择自己弃牌区中最多2张能量，在给对手看过之后，放回牌库并重洗牌库。\n\n 后踢 30\n\n\n		L×2	F-30	Yukiko Baba	碧海暗影 啸	C		F	Shaymin
CSVE2C-129	 拾花 \n选择自己弃牌区中最多2张能量，在给对手看过之后，放回牌库并重洗牌库。\n\n 后踢 30\n\n\n		L×2	F-30	Yukiko Baba	对战派对 耀梦	无标记		F	Shaymin
CSV7C-021	【草】 精准俯冲 \n给对手备战区中的1只「宝可梦【ex】・V」，造成60伤害。[备战宝可梦不计算弱点、抗性。]\n\n 后踢 50\n\n\n		R×2		Atsushi Furusawa	利刃猛醒	U		H	Shaymin
CSV9.5C-150	 能量反射 60\n选择这只宝可梦身上附着的1个能量，转附于备战宝可梦身上。\n\n		L×2	F-30	Amelicart	太晶盛聚	C		H	Shaymin
CSV10C-007	特性: 花之纱幔\n只要这只宝可梦在场上，自己所有备战宝可梦（除「拥有规则的宝可梦」外）不会受到对手招式的伤害。\n\n 踢飞 30\n\n\n		R×2		tono	共逐荣光	U		I	
CSVM2cC-001	特性: 花之纱幔\n只要这只宝可梦在场上，自己所有备战宝可梦（除「拥有规则的宝可梦」外））不会受到对手招式的伤害。\n\n【无】【无】 踢飞 30\n\n\n		R×2		tono	大师战略卡组构筑套装 赛富豪ex	无标记		I	Shaymin
CS5bC-030	【草】 振翅 30\n\n\n【草】 复仇爆破 60+\n追加造成对手已经获得的奖赏卡张数×40点伤害。\n\n		R×2		Satoshi Shirai	勇魅群星 勇	RR	V	F	Shaymin V
CS5bC-133	【草】 振翅 30\n\n\n【草】 复仇爆破 60+\n追加造成对手已经获得的奖赏卡张数×40点伤害。\n\n		R×2		Eske Yoshinob	勇魅群星 勇	SR	V	F	Shaymin V
CS5bC-031	特性: 星耀绽放\n在自己的回合可以使用。将自己所有备战区中的【草】宝可梦的HP，各回复「120」点。[对战中，己方的VSTAR力量只能使用1次。]\n\n【草】 复仇爆破 120+\n追加造成对手已经获得的奖赏卡张数×40点伤害。\n\n	谢米V	R×2		5ban Graphics	勇魅群星 勇	RRR	V	F	Shaymin VSTAR
CS5bC-159	特性: 星耀绽放\n在自己的回合可以使用。将自己所有备战区中的【草】宝可梦的HP，各回复「120」点。[对战中，己方的VSTAR力量只能使用1次。]\n\n【草】 复仇爆破 120+\n追加造成对手已经获得的奖赏卡张数×40点伤害。\n\n	谢米V	R×2		5ban Graphics	勇魅群星 勇	HR	V	F	Shaymin VSTAR
CSM1bC-027	【草】【草】 鲜花风暴 30×\n造成自己场上宝可梦身上所附有的基本能量的数量×30点伤害。\n\n		R×2		kawayoo	横空出世 苍	PR	Prism Star	B	Shaymin Prism Star
CS5aC-106	 三重蓄能 \n选择自己牌库中最多3张基本能量，以任意方式附着于自己的「宝可梦V」身上。并重洗牌库。\n\n 力量利刃 130\n\n\n		F×2		N-DESIGN Inc.	勇魅群星 魅	RR	V	F	Arceus V
CS5aC-144	 三重蓄能 \n选择自己牌库中最多3张基本能量，以任意方式附着于自己的「宝可梦V」身上。并重洗牌库。\n\n 力量利刃 130\n\n\n		F×2		N-DESIGN Inc.	勇魅群星 魅	SR	V	F	Arceus V
CS5aC-145	 三重蓄能 \n选择自己牌库中最多3张基本能量，以任意方式附着于自己的「宝可梦V」身上。并重洗牌库。\n\n 力量利刃 130\n\n\n		F×2		kawayoo	勇魅群星 魅	SR	V	F	Arceus V
CSNC-009	 三重蓄能 \n选择自己牌库中最多3张基本能量，以任意方式附着于自己的「宝可梦V」身上。并重洗牌库。\n\n 力量利刃 130\n\n\n		F×2		N-DESIGN Inc.	卡组构筑礼盒 勇魅群星	无标记	V	F	Arceus V
SSP-197	 三重蓄能 \n选择自己牌库中最多3张基本能量，以任意方式附着于自己的「宝可梦【V】」身上。并重洗牌库。\n\n 力量利刃 130\n\n\n		F×2		5ban Graphics		无标记	V	F	Arceus V
SSP-198	 三重蓄能 \n选择自己牌库中最多3张基本能量，以任意方式附着于自己的「宝可梦【V】」身上。并重洗牌库。\n\n 力量利刃 130\n\n\n		F×2		Atsushi Furusawa		无标记	V	F	Arceus V
CS5aC-107	特性: 星耀诞生\n在自己的回合可以使用。选择自己牌库中任意卡牌最多2张，加入手牌。并重洗牌库。[对战中，己方的VSTAR力量只能使用1次。]\n\n 三重新星 200\n选择自己牌库中最多3张基本能量，以任意方式附着于自己的「宝可梦V」身上。并重洗牌库。\n\n	阿尔宙斯V	F×2		5ban Graphics	勇魅群星 魅	RRR	V	F	Arceus VSTAR
CS5aC-164	特性: 星耀诞生\n在自己的回合可以使用。选择自己牌库中任意卡牌最多2张，加入手牌。并重洗牌库。[对战中，己方的VSTAR力量只能使用1次。]\n\n 三重新星 200\n选择自己牌库中最多3张基本能量，以任意方式附着于自己的「宝可梦V」身上。并重洗牌库。\n\n	阿尔宙斯V	F×2		5ban Graphics	勇魅群星 魅	HR	V	F	Arceus VSTAR
CS5aC-172	特性: 星耀诞生\n在自己的回合可以使用。选择自己牌库中任意卡牌最多2张，加入手牌。并重洗牌库。[对战中，己方的VSTAR力量只能使用1次。]\n\n 三重新星 200\n选择自己牌库中最多3张基本能量，以任意方式附着于自己的「宝可梦V」身上。并重洗牌库。\n\n	阿尔宙斯V	F×2		5ban Graphics	勇魅群星 魅	UR	V	F	Arceus VSTAR
CS6.1C-024	特性: 星耀诞生\n在自己的回合可以使用。选择自己牌库中任意卡牌最多2张，加入手牌。并重洗牌库。[对战中，己方的【VSTAR】力量只能使用1次。]\n\n 三重新星 200\n选择自己牌库中最多3张基本能量，以任意方式附着于自己的「宝可梦V」身上。并重洗牌库。\n\n	阿尔宙斯V	F×2		AKIRA EGAWA	辉耀能量系列礼盒 第三弹	无标记	V	F	Arceus VSTAR
CSZC-024	特性: 星耀诞生\n在自己的回合可以使用。选择自己牌库中任意卡牌最多2张，加入手牌。并重洗牌库。[对战中，己方的【VSTAR】力量只能使用1次。]\n\n 三重新星 200\n选择自己牌库中最多3张基本能量，以任意方式附着于自己的「宝可梦V」身上。并重洗牌库。\n\n	阿尔宙斯V	F×2		5ban Graphics	收藏周边礼盒 百变宝盒	无标记	V	F	Arceus VSTAR
CSM2.5C-036	【水】【钢】 终极射线 150\n将自己牌库中最多3张基本能量，以任意方式附着于自己的宝可梦身上。并重洗牌库。\n\n【钢】【+】 起源变更GX \n在这场对战结束前，自己的所有宝可梦使用的招式，给对手的战斗宝可梦造成的伤害「+30」。如果追加附有1个【水】能量的话，则自己的所有宝可梦使用招式的伤害导致对手战斗宝可梦【昏厥】时，多拿取1张奖赏卡。[对战中，己方的GX招式只能使用1次。]\n\n		Y×2		Mitsuhiro Arita	炫奇争胜	RR	GX	C	Arceus & Dialga & Palkia-GX
CSM2.5C-073	【水】【钢】 终极射线 150\n将自己牌库中最多3张基本能量，以任意方式附着于自己的宝可梦身上。并重洗牌库。\n\n【钢】【+】 起源变更GX \n在这场对战结束前，自己的所有宝可梦使用的招式，给对手的战斗宝可梦造成的伤害「+30」。如果追加附有1个【水】能量的话，则自己的所有宝可梦使用招式的伤害导致对手战斗宝可梦【昏厥】时，多拿取1张奖赏卡。[对战中，己方的GX招式只能使用1次。]\n\n		Y×2		5ban Graphics	炫奇争胜	SR	GX	C	Arceus & Dialga & Palkia-GX
CSM2.5C-091	【水】【钢】 终极射线 150\n将自己牌库中最多3张基本能量，以任意方式附着于自己的宝可梦身上。并重洗牌库。\n\n【钢】【+】 起源变更GX \n在这场对战结束前，自己的所有宝可梦使用的招式，给对手的战斗宝可梦造成的伤害「+30」。如果追加附有1个【水】能量的话，则自己的所有宝可梦使用招式的伤害导致对手战斗宝可梦【昏厥】时，多拿取1张奖赏卡。[对战中，己方的GX招式只能使用1次。]\n\n		Y×2		5ban Graphics	炫奇争胜	HR	GX	C	Arceus & Dialga & Palkia-GX
CSMAC-001	【水】【钢】 终极射线 150\n将自己牌库中最多3张基本能量，以任意方式附着于自己的宝可梦身上。并重洗牌库。\n\n【钢】【+】 起源变更GX \n在这场对战结束前，自己的所有宝可梦使用的招式，给对手的战斗宝可梦造成的伤害「+30」。如果追加附有1个【水】能量的话，则自己的所有宝可梦使用招式的伤害导致对手战斗宝可梦【昏厥】时，多拿取1张奖赏卡。[对战中，己方的GX招式只能使用1次。]\n\n		Y×2		Mitsuhiro Arita	卡组构筑进阶礼盒 阿尔宙斯&帝牙卢卡&帕路奇亚GX	无标记	GX	C	Arceus & Dialga & Palkia-GX
CSMAC-002	【水】【钢】 终极射线 150\n将自己牌库中最多3张基本能量，以任意方式附着于自己的宝可梦身上。并重洗牌库。\n\n【钢】【+】 起源变更GX \n在这场对战结束前，自己的所有宝可梦使用的招式，给对手的战斗宝可梦造成的伤害「+30」。如果追加附有1个【水】能量的话，则自己的所有宝可梦使用招式的伤害导致对手战斗宝可梦【昏厥】时，多拿取1张奖赏卡。[对战中，己方的GX招式只能使用1次。]\n\n		Y×2		Kouki Saitou	卡组构筑进阶礼盒 阿尔宙斯&帝牙卢卡&帕路奇亚GX	无标记	GX	C	Arceus & Dialga & Palkia-GX
CSM1bC-113	特性: 始源法则\n这只宝可梦，不会受到对手宝可梦所使用招式的效果影响。\n\n 三重之星 30\n这个招式，只有在自己的备战区中有【草】和【水】和【雷】宝可梦时才可使用。将自己牌库中最多3张基本能量，以任意方式附着于自己的宝可梦身上。并重洗牌库。\n\n		F×2		Masakazu Fukuda	横空出世 苍	PR	Prism Star	B	Arceus Prism Star
CSM1aC-022	特性: 胜利之星\n在自己的回合，因自己宝可梦的招式而抛掷硬币时，可使用1次。无视这次抛掷硬币的所有结果，重新抛掷硬币。不论有多少只「比克提尼」，在自己的回合只能使用1次「胜利之星」。\n\n【火】 胜利火焰 50\n\n\n		W×2		kodama	横空出世 赫	R		A	Victini
CSMPkC-004	【火】 胜利打击 20×\n造成自己场上【基础】宝可梦数量×20点伤害。\n\n		W×2		sowsow	对战派对组合改造包 火	无标记		B	Victini
CSM2DC-043	【火】 胜利标志 \n将自己牌库中，最多2张属性各不同的基本能量，以任意方式附着于自己的宝可梦身上。并重洗牌库。\n\n【火】 火焰 20\n\n\n		W×2		Mizue	起始卡组 交相辉映GX	无标记		C	Victini
CSM2cC-022	【火】 胜利标志 \n将自己牌库中，最多2张属性各不同的基本能量，以任意方式附着于自己的宝可梦身上。并重洗牌库。\n\n【火】 火焰 20\n\n\n		W×2		Mizue	交相辉映 唤	R		C	Victini
SMP-034	特性: 胜利治愈\n在自己的回合可以使用1次。回复自己1只备战宝可梦「20」点HP。\n\n【火】 烈焰 30\n\n\n		W×2		Saya Tsuruta		无标记		C	Victini
SSP-052	 快速抽取 \n从自己的牌库上方抽取1张卡牌。\n\n【火】 烈焰 30\n\n\n		W×2		Taira Akitsu		无标记		D	Victini
CS2DaC-009	 热情声援 \n选择自己弃牌区中的1张基本能量，附着于备战宝可梦身上。\n\n【火】 火焰 20\n\n\n		W×2		Mitsuhiro Arita	宝可梦卡牌 家庭组合	无标记		E	Victini
CS4.5C-002	 胜利俯冲 30\n若希望，可选择自己牌库中任意卡牌最多2张，加入手牌。并重洗牌库。\n\n		W×2		Teeziro	终末炎舞	R		E	Victini
CS5DC-024	 胜利俯冲 30\n若希望，可选择自己牌库中任意卡牌最多2张，加入手牌。并重洗牌库。\n\n		W×2		Teeziro	起始卡组 勇魅群星V	无标记		E	Victini
CSVE1C-018	 胜利俯冲 30\n若希望，可选择自己牌库中任意卡牌最多2张，加入手牌。并重洗牌库。\n\n		W×2		Teeziro	对战派对 共梦	无标记		E	Victini
CS6aC-038	【火】 辅助火焰 20\n选择自己弃牌区中最多2张【火】能量，以任意方式附着于自己的宝可梦身上。\n\n【火】【火】 火焰 40\n\n\n		W×2		GOSSAN	碧海暗影 啸	C		F	Victini
CSV7C-043	 上下拍打 \n将自己的手牌全部放回牌库并重洗牌库。然后，从牌库上方抽取6张卡牌。\n\n【火】 烧落 30\n选择对手战斗宝可梦身上附着的1个特殊能量，放于弃牌区。\n\n		W×2		Shibuzoh.	利刃猛醒	C		H	Victini
CSV9C-023	特性: 胜利声援\n只要这只宝可梦在场上，自己【火】属性的进化宝可梦所使用的招式，给对手战斗宝可梦造成的伤害「+10」。\n\n【火】 火焰 30\n\n\n		W×2		0313	星彩晶璃	U		H	Victini
CSV1C-023	【火】 折返瞬击 30\n若希望，可将这只宝可梦与备战宝可梦互换。\n\n【火】【火】 胜利烈焰 220\n在下一个自己的回合，这只宝可梦无法使用招式。\n\n		W×2		Saki Hayashiro	亘古开来	RR	ex	G	Victini ex
CSVE2pC-001	【火】 折返瞬击 30\n若希望，可将这只宝可梦与备战宝可梦互换。\n\n【火】【火】 胜利烈焰 220\n在下一个自己的回合，这只宝可梦无法使用招式。\n\n		W×2		Saki Hayashiro	对战派对 耀梦 奖赏包	无标记	ex	G	Victini ex
SVP-113	【火】 折返瞬击 30\n若希望，可将这只宝可梦与备战宝可梦互换。\n\n【火】【火】 胜利烈焰 220\n在下一个自己的回合，这只宝可梦无法使用招式。\n\n		W×2		Saki Hayashiro		无标记	ex	G	Victini ex
SVP-114	【火】 折返瞬击 30\n若希望，可将这只宝可梦与备战宝可梦互换。\n\n【火】【火】 胜利烈焰 220\n在下一个自己的回合，这只宝可梦无法使用招式。\n\n		W×2		Saya Tsuruta		无标记	ex	G	Victini ex
CS1DC-027	 蔓延之火 \n选择自己弃牌区中的最多3张【火】能量，以任意方式附着于自己的宝可梦身上。\n\n【火】【火】 能量爆破 30×\n造成双方战斗宝可梦身上附有的能量数量×30点伤害。\n\n		W×2		PLANETA Tsuji	起始卡组 极巨争锋V	无标记	V	D	Victini V
SSP-025	 蔓延之火 \n选择自己弃牌区中最多3张【火】能量，以任意方式附着于自己的宝可梦身上。\n\n【火】【火】 能量爆破 30×\n造成双方战斗宝可梦身上附有的能量数量×30点伤害。\n\n		W×2		5ban Graphics		无标记	V	D	Victini V
CS3.5C-008	【火】 胜利子弹 10+\n如果对手的战斗宝可梦是「宝可梦V」的话，则追加造成50点伤害。\n\n【火】 闪焰射击 120\n将附着于这只宝可梦身上的能量，全部放于弃牌区。\n\n		W×2		Kagemaru Himeno	怒炎灼天	RR	V	E	Victini V
CS3.5C-070	【火】 胜利子弹 10+\n如果对手的战斗宝可梦是「宝可梦V」的话，则追加造成50点伤害。\n\n【火】 闪焰射击 120\n将附着于这只宝可梦身上的能量，全部放于弃牌区。\n\n		W×2		Saki Hayashiro	怒炎灼天	SR	V	E	Victini V
CS4DaC-059	【火】 胜利子弹 10+\n如果对手的战斗宝可梦是「宝可梦V」的话，则追加造成50点伤害。\n\n【火】 闪焰射击 120\n将附着于这只宝可梦身上的能量，全部放于弃牌区。\n\n		W×2		Kagemaru Himeno	起始卡组100	无标记	V	E	Victini V
CS3.5C-009	 蔓延之火 \n选择自己弃牌区中最多3张【火】能量，以任意方式附着于自己的宝可梦身上。\n\n【火】 极巨创胜 100+\n如果对手的战斗宝可梦是「宝可梦V」的话，则追加造成120点伤害。\n\n	比克提尼V	W×2		PLANETA Mochizuki	怒炎灼天	RRR	V	E	Victini VMAX
CS3.5C-083	 蔓延之火 \n选择自己弃牌区中最多3张【火】能量，以任意方式附着于自己的宝可梦身上。\n\n【火】 极巨创胜 100+\n如果对手的战斗宝可梦是「宝可梦V」的话，则追加造成120点伤害。\n\n	比克提尼V	W×2		PLANETA Mochizuki	怒炎灼天	HR	V	E	Victini VMAX
